,id,name,team1,team2,venue,score
1737,83,M Muralitharan,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,23
1738,83,SA Asnodkar,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,37
1739,83,SK Trivedi,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,0
1740,83,SR Watson,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,43
1741,83,Sohail Tanvir,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,166
1742,83,S Badrinath,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,18
1743,83,MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,1
1744,83,Joginder Sharma,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,-2
1745,83,GC Smith,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,39
1746,83,YK Pathan,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,11
1747,83,JA Morkel,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,49
1748,83,SK Warne,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,25
1749,83,PA Patel,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,-2
1750,84,S Sreesanth,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,50
1751,84,VRV Singh,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,25
1752,84,PP Chawla,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,75
1753,84,RR Sarwan,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,38
1754,84,Z Khan,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,48
1755,84,CL White,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,-2
1756,84,W Jaffer,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,-2
1757,84,DT Patil,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,5
1758,84,V Kohli,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,39
1759,84,Yuvraj Singh,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,1
1760,84,JR Hopes,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,6
1761,84,A Kumble,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,3
1762,84,JH Kallis,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,-2
1763,84,R Dravid,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,86
1764,84,P Kumar,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,56
1765,84,DPMD Jayawardene,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,19
1766,84,Misbah-ul-Haq,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,9
1767,84,SE Marsh,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,46
1768,84,DW Steyn,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,1
1769,84,Gagandeep Singh,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,0
1770,84,IK Pathan,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,54
1771,85,SP Fleming,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",16
1772,85,RP Singh,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",50
1773,85,SB Bangar,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",25
1774,85,SK Raina,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",37
1775,85,M Ntini,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",0
1776,85,MS Gony,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",46
1777,85,PP Ojha,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",25
1778,85,S Anirudha,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",1
1779,85,M Muralitharan,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",25
1780,85,RG Sharma,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",28
1781,85,S Badrinath,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",-2
1782,85,MS Dhoni,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",25
1783,85,Joginder Sharma,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",20
1784,85,AC Gilchrist,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",75
1785,85,Shahid Afridi,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",53
1786,85,JA Morkel,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",61
1787,85,HH Gibbs,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",14
1788,85,PA Patel,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",5
1789,85,SB Styris,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",67
1790,85,DP Vijaykumar,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",25
1791,86,AM Nayar,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,13
1792,86,M Rawat,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,1
1793,86,RA Jadeja,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,-2
1794,86,A Nehra,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,75
1795,86,SM Pollock,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,25
1796,86,DJ Bravo,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,59
1797,86,DS Kulkarni,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,50
1798,86,MM Patel,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,-2
1799,86,M Kaif,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,4
1800,86,SA Asnodkar,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,45
1801,86,SR Watson,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,89
1802,86,Sohail Tanvir,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,7
1803,86,YK Pathan,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,1
1804,86,RV Uthappa,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,41
1805,86,SK Warne,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,33
1806,86,GC Smith,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,5
1807,86,RR Raje,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,50
1808,86,YV Takawale,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,31
1809,86,ST Jayasuriya,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,22
1810,86,SK Trivedi,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,1
1811,87,SP Fleming,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,51
1812,87,MS Gony,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,42
1813,87,M Muralitharan,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,0
1814,87,MS Dhoni,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,36
1815,87,G Gambhir,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,102
1816,87,CK Kapugedera,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,8
1817,87,KD Karthik,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,7
1818,87,S Badrinath,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,9
1819,87,PJ Sangwan,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,50
1820,87,SK Raina,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,1
1821,87,P Amarnath,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,0
1822,87,VY Mahesh,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,50
1823,87,JA Morkel,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,91
1824,87,L Balaji,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,50
1825,87,AB de Villiers,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,-2
1826,87,GD McGrath,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,0
1827,87,Shoaib Malik,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2
1828,87,Mohammad Asif,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,25
1829,87,S Vidyut,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,49
1830,87,MK Tiwary,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,6
1831,87,V Sehwag,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,26
1832,87,S Dhawan,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,79
1833,88,BJ Hodge,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,12
1834,88,M Kartik,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,19
1835,88,J Arunkumar,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,27
1836,88,LR Shukla,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,13
1837,88,CL White,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,36
1838,88,A Kumble,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,0
1839,88,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,36
1840,88,WP Saha,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,21
1841,88,R Dravid,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,5
1842,88,T Taibu,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,17
1843,88,P Kumar,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,30
1844,88,AB Dinda,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,0
1845,88,A Chopra,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2
1846,88,I Sharma,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,25
1847,88,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,47
1848,88,DW Steyn,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,75
1849,88,Umar Gul,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,9
1850,88,R Vinay Kumar,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,0
1851,88,MV Boucher,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,66
1852,88,S Chanderpaul,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,8
1853,88,Z Khan,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,25
1854,89,RP Singh,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,27
1855,89,DP Vijaykumar,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,0
1856,89,MM Patel,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,25
1857,89,PP Ojha,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,26
1858,89,M Kaif,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,19
1859,89,RG Sharma,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,5
1860,89,Y Venugopal Rao,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,29
1861,89,SR Watson,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,31
1862,89,AC Gilchrist,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,81
1863,89,Shahid Afridi,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,1
1864,89,DB Ravi Teja,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,7
1865,89,GC Smith,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,44
1866,89,YK Pathan,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,116
1867,89,Sohail Tanvir,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,0
1868,89,SK Warne,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,50
1869,89,HH Gibbs,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,21
1870,89,SK Trivedi,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,25
1871,89,SB Styris,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,16
1872,89,SB Bangar,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,3
1873,90,DS Kulkarni,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,0
1874,90,A Nehra,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,25
1875,90,SM Pollock,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,0
1876,90,R Dravid,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,11
1877,90,V Kohli,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,-2
1878,90,DW Steyn,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,25
1879,90,B Akhil,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,6
1880,90,P Kumar,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,9
1881,90,RV Uthappa,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,24
1882,90,A Kumble,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,0
1883,90,DR Smith,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,75
1884,90,R Vinay Kumar,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,28
1885,90,Misbah-ul-Haq,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,-2
1886,90,MV Boucher,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,21
1887,90,SR Tendulkar,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,47
1888,90,CRD Fernando,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,108
1889,90,CL White,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,32
1890,90,ST Jayasuriya,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,78
1891,90,SP Goswami,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,21
1892,91,SP Fleming,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",1
1893,91,MS Gony,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",25
1894,91,S Sreesanth,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",50
1895,91,M Muralitharan,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",25
1896,91,PP Chawla,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",46
1897,91,VRV Singh,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",23
1898,91,MS Dhoni,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",82
1899,91,RR Sarwan,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",20
1900,91,CK Kapugedera,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",0
1901,91,Yuvraj Singh,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2
1902,91,JR Hopes,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",18
1903,91,S Badrinath,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",87
1904,91,SK Raina,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",30
1905,91,P Amarnath,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",25
1906,91,DPMD Jayawardene,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",11
1907,91,JA Morkel,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",32
1908,91,L Balaji,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",141
1909,91,U Kaul,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",-2
1910,91,SE Marsh,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",81
1911,91,S Vidyut,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",10
1912,91,K Goel,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",1
1913,91,IK Pathan,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",52
1914,92,M Kartik,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0
1915,92,LR Shukla,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",44
1916,92,PP Ojha,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0
1917,92,Y Venugopal Rao,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",101
1918,92,DB Ravi Teja,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",12
1919,92,DJ Hussey,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",78
1920,92,SB Bangar,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2
1921,92,DP Vijaykumar,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",25
1922,92,RP Singh,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",32
1923,92,T Taibu,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",10
1924,92,AB Dinda,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",75
1925,92,A Chopra,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",27
1926,92,HH Gibbs,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",6
1927,92,I Sharma,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0
1928,92,SB Styris,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",5
1929,92,WPUJC Vaas,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",34
1930,92,SC Ganguly,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",175
1931,92,Salman Butt,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",5
1932,92,Umar Gul,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",25
1933,92,RG Sharma,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",42
1934,92,AC Gilchrist,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",29
1935,93,A Mishra,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,54
1936,93,MM Patel,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,0
1937,93,YK Pathan,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,9
1938,93,SK Warne,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,12
1939,93,G Gambhir,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,35
1940,93,SK Trivedi,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,50
1941,93,TM Dilshan,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,22
1942,93,M Rawat,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,6
1943,93,M Kaif,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,1
1944,93,KD Karthik,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,14
1945,93,MF Maharoof,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,78
1946,93,PJ Sangwan,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,0
1947,93,VY Mahesh,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,-2
1948,93,SR Watson,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,152
1949,93,GC Smith,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,27
1950,93,AB de Villiers,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,20
1951,93,Niraj Patel,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,5
1952,93,GD McGrath,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,0
1953,93,RA Jadeja,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,7
1954,93,AD Mascarenhas,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,62
1955,93,V Sehwag,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,44
1956,93,S Dhawan,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,3
1957,94,SE Marsh,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",97
1958,94,IK Pathan,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",25
1959,94,J Arunkumar,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1
1960,94,R Dravid,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",31
1961,94,V Kohli,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",25
1962,94,Yuvraj Singh,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0
1963,94,DW Steyn,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0
1964,94,P Kumar,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",5
1965,94,S Sreesanth,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",75
1966,94,JR Hopes,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",36
1967,94,PP Chawla,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",50
1968,94,A Kumble,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",-2
1969,94,VRV Singh,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",25
1970,94,R Vinay Kumar,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",26
1971,94,Misbah-ul-Haq,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",27
1972,94,MV Boucher,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",46
1973,94,CL White,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",10
1974,94,Z Khan,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1
1975,94,LA Pomersbach,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",43
1976,95,A Mishra,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,34
1977,95,LR Shukla,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,86
1978,95,G Gambhir,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,12
1979,95,TM Dilshan,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,30
1980,95,MF Maharoof,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,60
1981,95,DJ Hussey,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,37
1982,95,WP Saha,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,5
1983,95,PJ Sangwan,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,23
1984,95,Iqbal Abdulla,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,1
1985,95,T Taibu,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,7
1986,95,AB Dinda,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,25
1987,95,VY Mahesh,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,53
1988,95,A Chopra,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,15
1989,95,Shoaib Akhtar,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,108
1990,95,AB de Villiers,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,7
1991,95,GD McGrath,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,0
1992,95,I Sharma,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,0
1993,95,SC Ganguly,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,10
1994,95,Salman Butt,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,55
1995,95,MK Tiwary,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,11
1996,95,V Sehwag,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,-2
1997,95,S Dhawan,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,8
1998,96,SP Fleming,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,30
1999,96,DS Kulkarni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,75
2000,96,A Nehra,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,0
2001,96,SK Raina,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,1
2002,96,SM Pollock,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,33
2003,96,DJ Bravo,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,50
2004,96,CK Kapugedera,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,-2
2005,96,DJ Thornely,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,0
2006,96,S Vidyut,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,19
2007,96,MS Gony,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,0
2008,96,M Muralitharan,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,0
2009,96,RV Uthappa,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,18
2010,96,S Badrinath,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,74
2011,96,MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,52
2012,96,SR Tendulkar,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,16
2013,96,L Balaji,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,0
2014,96,Joginder Sharma,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,25
2015,96,JA Morkel,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,6
